,Unnamed: 0,srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
3941,300197,175.45.176.2,0,149.171.126.17,0,unas,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258864,1424258864,0.005,0.0,0.0,0.0,0.0,0,2,,, ,4,4,1,1,1,1,4,DoS,1
3942,300201,175.45.176.2,0,149.171.126.17,0,unas,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258864,1424258864,0.005,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,7,3,3,6,DoS,1
3943,300204,175.45.176.2,0,149.171.126.17,0,unas,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258864,1424258864,0.005,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,7,3,3,6,DoS,1
3944,300209,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258865,1424258865,0.009,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,5,2,2,4,DoS,1
3945,300212,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258865,1424258865,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,5,2,2,4,DoS,1
3946,300218,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258865,1424258865,0.009,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,5,2,2,4,DoS,1
3947,300220,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258865,1424258865,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,5,2,2,4,DoS,1
3948,300254,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258865,1424258865,0.009,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,5,2,2,4,DoS,1
3949,300255,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258865,1424258865,0.009,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,5,2,2,4,DoS,1
3950,300257,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258865,1424258865,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,5,2,2,4,DoS,1
3951,300258,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258865,1424258865,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,5,2,2,4,DoS,1
3952,300259,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258865,1424258865,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,5,2,2,4,DoS,1
3953,300265,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258865,1424258865,0.009,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,5,2,2,4,DoS,1
3954,300266,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258865,1424258865,0.009,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,5,2,2,4,DoS,1
3955,300267,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258865,1424258865,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,5,2,2,4,DoS,1
3956,300268,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258865,1424258865,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,5,2,2,4,DoS,1
3957,300274,175.45.176.2,30336,149.171.126.10,80,tcp,FIN,0.918178,810,1212,62,252,2,2,http,6351.709473,9244.394531,10,8,255,255,522733527,1522525617,81,152,1,181,5702.92582,211.937234,1424258865,1424258865,102.019778,110.080859,0.183027,0.121751,0.061276,0,1,1.0,, ,1,1,17,5,1,1,1,DoS,1
3958,300278,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258865,1424258865,0.009,0.0,0.0,0.0,0.0,0,2,,, ,4,4,2,5,2,2,4,DoS,1
3959,300293,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258866,1424258866,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,1,2,1,1,4,DoS,1
3960,300311,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258866,1424258866,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,1,2,1,1,4,DoS,1
3961,300312,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258866,1424258866,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,1,2,1,1,4,DoS,1
3962,300337,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258866,1424258866,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,1,2,1,1,4,DoS,1
3963,300338,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258866,1424258866,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,1,2,1,1,4,DoS,1
3964,300339,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258866,1424258866,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,1,2,1,1,4,DoS,1
3965,300348,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258866,1424258866,0.008,0.0,0.0,0.0,0.0,0,2,,, ,4,4,1,2,1,1,4,DoS,1
3966,300352,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.008,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3967,300353,175.45.176.2,0,149.171.126.17,0,unas,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.005,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3968,300354,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.003,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3969,300355,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.003,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3970,300358,175.45.176.2,0,149.171.126.17,0,unas,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.005,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3971,300360,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.003,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3972,300361,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.008,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3973,300362,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.008,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3974,300365,175.45.176.2,0,149.171.126.17,0,unas,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.005,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3975,300430,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.008,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3976,300431,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.008,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3977,300438,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.003,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3978,300440,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.008,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3979,300444,175.45.176.2,0,149.171.126.17,0,unas,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.005,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3980,300447,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.003,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3981,300450,175.45.176.2,0,149.171.126.17,0,unas,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.005,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3982,300451,175.45.176.2,0,149.171.126.17,0,unas,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.005,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3983,300452,175.45.176.2,0,149.171.126.17,0,unas,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.005,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3984,300454,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.008,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3985,300459,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.003,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3986,300462,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258867,1424258867,0.003,0.0,0.0,0.0,0.0,0,2,,, ,3,3,3,6,3,3,3,DoS,1
3987,300468,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
3988,300469,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
3989,300475,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
3990,300477,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
3991,300478,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
3992,300479,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
3993,300480,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
3994,300484,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
3995,300485,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
3996,300489,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
3997,300490,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
3998,300491,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
3999,300492,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
4000,300497,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
4001,300505,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
4002,300534,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
4003,300537,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
4004,300544,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
4005,300545,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
4006,300555,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
4007,300556,175.45.176.2,0,149.171.126.17,0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258868,1424258868,0.003,0.0,0.0,0.0,0.0,0,2,,, ,6,6,3,3,3,3,6,DoS,1
4008,300562,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,DoS,1
4009,300564,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,DoS,1
4010,300565,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,DoS,1
4011,300568,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,DoS,1
4012,300569,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,DoS,1
4013,300570,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,DoS,1
4014,300573,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,DoS,1
4015,300605,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,DoS,1
4016,300609,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,DoS,1
4017,300613,175.45.176.3,14486,149.171.126.15,25,tcp,FIN,2.22236,3315,1748,254,252,8,8,smtp,11393.29395,5979.229492,22,20,255,255,2195828103,2963770094,151,87,0,0,5557.821285,146.658734,1424258866,1424258869,105.826667,111.938734,0.140277,0.072807,0.06747,0,1,,, ,1,1,1,1,1,1,1,DoS,1
4018,300616,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,DoS,1
4019,300617,175.45.176.2,0,149.171.126.17,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.009,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,DoS,1
4020,300619,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,DoS,1
4021,300620,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,DoS,1
4022,300625,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258869,1424258869,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,3,2,2,6,DoS,1
4023,300631,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258870,1424258870,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,1,3,1,1,6,DoS,1
4024,300632,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258870,1424258870,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,1,3,1,1,6,DoS,1
4025,300633,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258870,1424258870,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,1,3,1,1,6,DoS,1
4026,300640,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258870,1424258870,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,1,3,1,1,6,DoS,1
4027,300641,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258870,1424258870,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,1,3,1,1,6,DoS,1
4028,300643,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258870,1424258870,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,1,3,1,1,6,DoS,1
4029,300683,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258870,1424258870,0.008,0.0,0.0,0.0,0.0,0,2,,, ,6,6,1,3,1,1,6,DoS,1
4030,300689,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258871,1424258871,0.008,0.0,0.0,0.0,0.0,0,2,,, ,3,3,1,2,1,1,4,DoS,1
4031,300694,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258871,1424258871,0.008,0.0,0.0,0.0,0.0,0,2,,, ,3,3,1,2,1,1,4,DoS,1
4032,300695,175.45.176.2,0,149.171.126.17,0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258871,1424258871,0.008,0.0,0.0,0.0,0.0,0,2,,, ,3,3,1,2,1,1,4,DoS,1
